utimesec    7479.084775
stimesec    31.672041
ru_maxrss   250474496
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   61235
ru_majflt   71
ru_nswap    0
ru_inblock  0
ru_oublock  1636
ru_msgsnd   6290
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    5126
ru_nivcsw   2221472
